,text,title,author
2011,"Captain Davidsoo came in alone, straight-backed and handsome, his lean, rugged face",The Word for World is Forest,"Le Guin, Ursula K"
2012,calm and rather stem. Guards stood at all the doors. The Army necks were all stiff as,The Word for World is Forest,"Le Guin, Ursula K"
2013,"crowbars. Hie conference was plainly an Investigation. Whose fault? My fault, Lyubov",The Word for World is Forest,"Le Guin, Ursula K"
2014,thought despairingly; but out of his despair he looked across the table at Captain Don,The Word for World is Forest,"Le Guin, Ursula K"
2015,Davidson with detestation and contempt.,The Word for World is Forest,"Le Guin, Ursula K"
2016,"Commander Yung had a very quiet voice. As you know, gentlemen, my ship stopped",The Word for World is Forest,"Le Guin, Ursula K"
2017,"here at World 41 to drop you off a new load of colonists, and nothing more;",The Word for World is Forest,"Le Guin, Ursula K"
2018,"Shackletons mission is,to World 88, Prestno, one of the Hainish Group. However, this
attack on your outpost camp, since it chanced to occur during our week here, cant be",The Word for World is Forest,"Le Guin, Ursula K"
2019,simply ignored; particularly in the light of certain developments which you would have,The Word for World is Forest,"Le Guin, Ursula K"
2020,"been informed of a little later, in the normal course of events. The fact is that the status",The Word for World is Forest,"Le Guin, Ursula K"
2021,"of World 41 as an Earth Colony is now subject to revision, and the massacre at your",The Word for World is Forest,"Le Guin, Ursula K"
2022,"camp may precipitate the Administrations decisions on it. Certainly the decisions we
can make must be made quickly, for I cant keep my ship here long. Now first, we wish",The Word for World is Forest,"Le Guin, Ursula K"
2023,to make sure that the relevant facts are all in the possession of those present. Captain,The Word for World is Forest,"Le Guin, Ursula K"
2024,"Davidsons
report on the events at Smith Camp was taped and heard by all of us on ship; by all of
you here also? Good. Now if there are questions any of you wish to ask Captain
Davidson, go ahead. I have one myself. You returned to the site of the camp the
following day, Captain Davidson, in a large hopper with eight soldiers; had you the
permission of a senior officer here at Central for that flight?""
Davidson stood up. ""I did, sir.**
 * Were you authorized to land and to set fires in the forest near the campside?

No, sir.
You did, however, set fires?
I did, sir. I was trying to smoke out the creechies that killed my men.
Very well. Mr. Lepennon?
The tall Hainishman cleared his throat. Captain Davidson, he said, do you think that",The Word for World is Forest,"Le Guin, Ursula K"
2025,"the people under your command at Smith Camp were mostly content?
Yes, I do.
Davidson's manner was firm and forthright; he seemed indifferent to the fact that he
was in trouble. Of course these Navy officers and foreigners had no authority, over him;
it was to his own Colonel that he must answer for losing two hundred men and making
unauthorized reprisals. But his Colonel was right there, listening.
They were well fed, well housed, not overworked, then, as well as can be managed in",The Word for World is Forest,"Le Guin, Ursula K"
2026,"a frontier camp?
Yes.
54

Was the discipline maintained very harsh?
No, it was not.**",The Word for World is Forest,"Le Guin, Ursula K"
2027,"What, then, do you think motivated the revolt?",The Word for World is Forest,"Le Guin, Ursula K"
2028,I don't understand.,The Word for World is Forest,"Le Guin, Ursula K"
2029,"If none of them were discontented, why did some of mem massacre the rest and
destroy the camp?",The Word for World is Forest,"Le Guin, Ursula K"
2030,There was a worried silence.,The Word for World is Forest,"Le Guin, Ursula K"
2031,"May I put in a word, Lyubov said. It was the native hilfs, the Amsheans employed in
the camp, who joined with an attack by the forest people against the Terran humans.
In his report Captain Davidson referred to the Athsheans as creechies.* 
Lepennon looked embarrassed and anxious.
Thank you, Dr. Lyubov. I misunderstood entirely. Actually I took the word creechie* to
stand for a Terran caste that did rather menial work in the logging camps. Believing, as
we all did, mat the Amsheans were intraspecies non-aggressive, I never thought they
might be the group meant. In fact I didnt realize that they cooperated with you in your",The Word for World is Forest,"Le Guin, Ursula K"
2032,"camps.îHowever, I am more at a loss than ever to understandwhat provoked the
attack and mutiny.""
""I dont know, sir.
When he said the people under his command were content, did the Captain include",The Word for World is Forest,"Le Guin, Ursula K"
2033,"native people?** said the Cetian, Or, in a dry mumble. The Hainishman picked it up at",The Word for World is Forest,"Le Guin, Ursula K"
2034,"once, and asked Davidson, in his concerned, courteous voice.",The Word for World is Forest,"Le Guin, Ursula K"
2035,56,The Word for World is Forest,"Le Guin, Ursula K"
2036,"Were the Athsheans living at the camp content, do you think?",The Word for World is Forest,"Le Guin, Ursula K"
2037,So far as I know.,The Word for World is Forest,"Le Guin, Ursula K"
2038,"There was nothing unusual in their position there, or the work they had to do?",The Word for World is Forest,"Le Guin, Ursula K"
2039,"Lyubov felt the heightening of tension, one turn of the screw, in Colonel Dongh and his",The Word for World is Forest,"Le Guin, Ursula K"
2040,"staff, and also in the starship commander. Davidson remained calm and easy. Nothing
unusual.",The Word for World is Forest,"Le Guin, Ursula K"
2041,Lyubov knew now that only his scientific studies had been sent up to the Shackleton;,The Word for World is Forest,"Le Guin, Ursula K"
2042,"his protests, even his annual assessments of Native Adjustment to Colonial Presence*
required by the Administration, had been kept in some desk drawer deep in HQ. These
two N.-T.H.s knew nothing about the exploitation of the Athsheans. Commander Yung",The Word for World is Forest,"Le Guin, Ursula K"
2043,"did, of course; he had been down before today and had probably seen the creechiepens. In any case a Navy commander on Colony runs wouldnt have much to learn
about Terran-hilf relations. Whether or not he approved of how the Colonial
Administration ran its business, not much would come as a shock to him. But a Cetian
and a Hainishman, how much would they know about Terran colonies, unless chance
brought them to one on the way to somewhere else? Lepennon and Or had not
intended to come on-planet here at all. Or possibly they had not been intended to come
on-planet, but, hearing of trouble, had insisted. Why had the commander brought them
down: his will, or theirs? Whoever they were they had about them a hint of authority,
57

a whiff of the dry, intoxicating odor of power. Lyubovs headache had gone, he felt alert",The Word for World is Forest,"Le Guin, Ursula K"
2044,"and excited, his face was rather hot. ""Captain David-son,"" he said, ""I have a couple of
questions, concerning your confrontation with the four natives, day before yesterday.
You* re certain that one of them was San, or Selver Thele?""
""I believe so.""
""Youre aware that he has a personal grudge against you.
I dont know.""
""You dont? Since his wife died in your quarters immediately subsequent to sexual",The Word for World is Forest,"Le Guin, Ursula K"
2045,"intercourse with you, he holds you responsible for her death; you didnt know that? He
attacked you once before, here in Centralville; you had forgotten that? Well, the point
is, mat Selvers personal hatred for Captain Davidson may serve as a partial explanation",The Word for World is Forest,"Le Guin, Ursula K"
2046,"or motivation for mis unprecedented assault. The Athsheans arent incapable of
personal violence, thats never been asserted in any of my studies of them. Adolescents",The Word for World is Forest,"Le Guin, Ursula K"
2047,"who havent mastered controlled dreaming or competitive singing do a lot of wrestling
and fist-fighting, not all of it good-tempered. But Selver is an adult and an adept; and
his first, personal attack on Captain Davidson, which I happened to witness pan of, was
pretty certainly an attempt to kill. As was the Captains retaliation, incidentally. At the",The Word for World is Forest,"Le Guin, Ursula K"
2048,"time, I thought that attack an isolated psychotic incident, resulting from grief and",The Word for World is Forest,"Le Guin, Ursula K"
2049,"stress, not likely to be repeated. I was wrong.îCaptain, when the four",The Word for World is Forest,"Le Guin, Ursula K"
2050,58,The Word for World is Forest,"Le Guin, Ursula K"
2051,"Athsheans jumped you from ambush, as you describe in your report, did you end up",The Word for World is Forest,"Le Guin, Ursula K"
2052,"prone on the ground?
Yes.
In what position?
Davidson's calm face tensed and stiffened, and Lyubov felt a pang of compunction. He
wanted to corner Davidson in his lies, to force him into speaking truth once, but not to
humiliate him before others. Accusations of rape and murder supported Davidson's
image of himself as the totally virile man, but now that image was endangered: Lyubov
had called up a picture of him, the soldier, the fighter, the cool tough man, being
knocked down by enemies the size of six-year-olds. . . . What did it cost Davidson,
then, to recall that moment when he had lain looking up at the little green men, for
once, not down at them?
I was on my back.
Was your head thrown back, or turned aside?
I dont know.""
""Im trying to establish a fact here, Captain, one that might help explain why Selver",The Word for World is Forest,"Le Guin, Ursula K"
2053,"didnt kill you, although he had a grudge against you and had helped kill two hundred
men a few hours earlier. I wondered if you might by chance have been in one of the
positions which, when assumed by an Athshean, prevent his opponent from further
physical aggression,""
""I dont know.
59

Lyubov glanced round the conference table; all the faces showed curiosity and some
tension. 1 'These aggression-halting gestures and positions may have some innate
basis, may rise from a surviving trigger-response, but they are socially developed and
expanded, and of course learned. The strongest and completes! of them is a prone
position, on the back, eyes shut, head turned1 so the throat is fully exposed. I think an
Athshean of the local cultures might find it impossible to hurt an enemy who took that
position. He would have to do something else to release his anger or aggressive drive.
When they had all got you down, Captain, did Selver by any chance sing?''
Did he what?
Sing.
I dont know.""
Block. No go. Lyubov was about to shrug and give it up when the Cetian said, ""Why,
Mr. Lyubov?' The most winning characteristic of the rather harsh Cetian temperament
was curiosity, inopportune and inexhausitible curiosity; Cetians died eagerly, curious as
to what came next.
""You see,"" Lyubov said, ""the Athsheans use a kind of ritualised singing to replace
physical combat. Again its a universal social phenomenon that might have a",The Word for World is Forest,"Le Guin, Ursula K"
2054,"physiological foundation, though its very hard to establish anything as innate* in",The Word for World is Forest,"Le Guin, Ursula K"
2055,human beings. However the higher primates here all go in for vocal competing between,The Word for World is Forest,"Le Guin, Ursula K"
2056,"two males, a lot of howling and whistling; the dominant male may finally give the other",The Word for World is Forest,"Le Guin, Ursula K"
2057,a,The Word for World is Forest,"Le Guin, Ursula K"
2058,"army-issue blankets, old ones that still said U.S. We folded our clothes neatly and laid them on the stools at the ends of the beds. The lights were",The Handmaids Tale,"Atwood, Margaret"
2059,turned down but not out. Aunt Sara and Aunt Elizabeth patrolled; they had electric cattle prods slung on thongs from their leather belts.,The Handmaids Tale,"Atwood, Margaret"
2060,"No guns though, even they could not be trusted with guns. Guns were for the guards, specially picked from the Angels. The guards werent
allowed inside the building except when called, and we werent allowed out, except for our walks, twice daily, two by two around the football field,",The Handmaids Tale,"Atwood, Margaret"
2061,which was enclosed now by a chain-link fence topped with barbed wire. The Angels stood outside it with their backs to us. They were objects of,The Handmaids Tale,"Atwood, Margaret"
2062,"fear to us, but of something else as well. If only they would look. If only we could talk to them. Something could be exchanged, we thought, some deal",The Handmaids Tale,"Atwood, Margaret"
2063,"made, some tradeoff, we still had our bodies. That was our fantasy.",The Handmaids Tale,"Atwood, Margaret"
2064,"We learned to whisper almost without sound. In the semi-darkness we could stretch out our arms, when the Aunts werent looking, and touch
each others hands across space. We learned to lip-read, our heads flat on the beds, turned sideways, watching each others mouths. In this way
we exchanged names, from bed to bed: Alma. Janine. Dolores. Moira. June.

Shopping
CHAPTER 2
A chair, a table, a lamp. Above, on the white ceiling, a relief ornament in the shape of a wreath, and in the center of it a blank space, plastered
over, like the place in a face where the eye has been taken out. There must have been a chandelier, once. Theyve removed anything you could tie a",The Handmaids Tale,"Atwood, Margaret"
2065,rope to.,The Handmaids Tale,"Atwood, Margaret"
2066,"A window, two white curtains. Under the window, a window seat with a little cushion. When the window is partly open î it only opens partly î",The Handmaids Tale,"Atwood, Margaret"
2067,"the air can come in and make the curtains move. I can sit in the chair, or on the window seat, hands folded, and watch this. Sunlight comes in",The Handmaids Tale,"Atwood, Margaret"
2068,"through the window too, and falls on the floor, which is made of wood, in narrow strips, highly polished. I can smell the polish. Theres a rug on the
floor, oval, of braided rags. This is the kind of touch they like: folk art, archaic, made by women, in their spare time, from things that have no further
use. A return to traditional values. Waste not want not. I am not being wasted. Why do I want?
On the wall above the chair, a picture, framed but with no glass: a print of flowers, blue irises, watercolor. Flowers are still allowed, Does each
of us have the same print, the same chair, the same white curtains, I wonder? Government issue?
Think of it as being in the army, said Aunt Lydia.
A bed. Single, mattress medium-hard, covered with a flocked white spread. Nothing takes place in the bed but sleep; or no sleep. I try not to
think too much. Like other things now, thought must be rationed. Theres a lot that doesnt bear thinking about. Thinking can hurt your chances, and I
intend to last. I know why there is no glass, in front of the watercolor picture of blue irises, and why the window opens only partly and why the glass in
it is shatterproof. It isnt running away theyre afraid of. We wouldnt get far. Its those other escapes, the ones you can open in yourself, given a
cutting edge.
So. Apart from these details, this could be a college guest room, for the less distinguished visitors; or a room in a rooming house, of former
times, for ladies in reduced circumstances. That is what we are now. The circumstances have been reduced; for those of us who still have
circumstances.
But a chair, sunlight, flowers: these are not to be dismissed. I am alive, I live, I breathe, I put my hand out, unfolded, into the sunlight. Where I am
is not a prison but a privilege, as Aunt Lydia said, who was in love with either/or.

The bell that measures time is ringing. Time here is measured by bells, as once in nunneries. As in a nunnery too, there are few mirrors.
I get up out of the chair, advance my feet into the sunlight, in their red shoes, flat-heeled to save the spine and not for dancing. The red gloves
are lying on the bed. I pick them up, pull them onto my hands, finger by finger. Everything except the wings around my face is red: the color of blood,
which defines us. The skirt is ankle-length, full, gathered to a flat yoke that extends over the breasts, the sleeves are full. The white wings too are
prescribed issue; they are to keep us from seeing, but also from being seen. I never looked good in red, its not my color. I pick up the shopping",The Handmaids Tale,"Atwood, Margaret"
2069,"basket, put it over my arm.",The Handmaids Tale,"Atwood, Margaret"
2070,"The door of the room î not my room, I refuse to say my î is not locked. In fact it doesnt shut properly. I go out into the polished hallway,
which has a runner down the center, dusty pink. Like a path through the forest, like a carpet for royalty, it shows me the way.
The carpet bends and goes down the front staircase and I go with it, one hand on the banister, once a tree, turned in another century, rubbed to
a warm gloss. Late Victorian, the house is, a family house, built for a large rich family. Theres a grandfather clock in the hallway, which doles out",The Handmaids Tale,"Atwood, Margaret"
2071,"time, and then the door to the motherly front sitting room, with its flesh tones and hints. A sitting room in which I never sit, but stand or kneel only. At",The Handmaids Tale,"Atwood, Margaret"
2072,"the end of the hallway, above the front door, is a fanlight of colored glass: flowers, red and blue.",The Handmaids Tale,"Atwood, Margaret"
2073,"There remains a mirror, on the hall wall. If I turn my head so that the white wings framing my face direct my vision towards it, I can see it as I go",The Handmaids Tale,"Atwood, Margaret"
2074,"down the stairs, round, convex, a pier glass, like the eye of a fish, and myself in it like a distorted shadow, a parody of something, some fairy-tale",The Handmaids Tale,"Atwood, Margaret"
2075,"figure in a red cloak, descending towards a moment of carelessness that is the same as danger. A Sister, dipped in blood.",The Handmaids Tale,"Atwood, Margaret"
2076,"At the bottom of the stairs theres a hat-and-umbrella stand, the bentwood kind, long rounded rungs of wood curving gently up into hooks
shaped like the opening fronds of a fern. There are several umbrellas in it: black, for the Commander, blue, for the Commanders Wife, and the one",The Handmaids Tale,"Atwood, Margaret"
2077,"assigned to me, which is red. I leave the red umbrella where it is, because I know from the window that the day is sunny. I wonder whether or not the",The Handmaids Tale,"Atwood, Margaret"
2078,"Commanders wife is in the sitting room. She doesnt always sit. Sometimes I can hear her pacing back and forth, a heavy step and then a light one,",The Handmaids Tale,"Atwood, Margaret"
2079,and the soft tap of her cane on the dusty-rose carpet.,The Handmaids Tale,"Atwood, Margaret"
2080,"I walk along the hallway, past the sitting room door and the door that leads into the dining room, and open the door at the end of the hall and go",The Handmaids Tale,"Atwood, Margaret"
2081,"through into the kitchen. Here the smell is no longer of furniture polish. Rita is in here, standing at the kitchen table, which has a top of chipped white",The Handmaids Tale,"Atwood, Margaret"
2082,"enamel. Shes in her usual Marthas dress, which is dull green, like a surgeons gown of the time before. The dress is much like mine in shape, long
and concealing, but with a bib apron over it and without the white wings and the veil. She puts on the veil to go outside, but nobody much cares who
sees the face of a Martha. Her sleeves are rolled to the elbow, showing her brown arms. Shes making bread, throwing the loaves for the final brief",The Handmaids Tale,"Atwood, Margaret"
2083,kneading and then the shaping.,The Handmaids Tale,"Atwood, Margaret"
2084,"Rita sees me and nods, whether in greeting or in simple acknowledgment of my presence its hard to say, and wipes her floury hands on her
apron and rummages in the kitchen drawer for the token book. Frowning, she tears out three tokens and hands them to me. Her face might be
kindly if she would smile. But the frown isnt personal: its the red dress she disapproves of, and what it stands for. She thinks I may be catching, like
a disease or any form of bad luck.
Sometimes I listen outside closed doors, a thing I never would have done in the time before. I dont listen long, because I dont want to be
caught doing it. Once, though, I heard Rita say to Cora that she wouldnt debase herself like that.",The Handmaids Tale,"Atwood, Margaret"
2085,"Nobody asking you, Cora said. Anyways, what could you do, supposing?",The Handmaids Tale,"Atwood, Margaret"
2086,"Go to the Colonies, Rita said. They have the choice.",The Handmaids Tale,"Atwood, Margaret"
2087,"With the Unwomen, and starve to death and Lord knows what all? said Cora. Catch you.",The Handmaids Tale,"Atwood, Margaret"
2088,They were shelling peas; even through the almost-closed door I could hear the light clink of the hard peas falling into the metal bowl. I heard,The Handmaids Tale,"Atwood, Margaret"
2089,"Rita, a grunt or a sigh, of protest or agreement.",The Handmaids Tale,"Atwood, Margaret"
2090,"Anyways, theyre doing it for us all, said Cora, or so they say. If I hadnt of got my tubes tied, it could of been me, say I was ten years younger.",The Handmaids Tale,"Atwood, Margaret"
2091,"Its not that bad. Its not what youd call hard work.
Better her than me, Rita said, and I opened the door. Their faces were the way womens faces are when theyve been talking about you behind
your back and they think youve heard: embarrassed, but also a little defiant, as if it were their right. That day, Cora was more pleasant to me than",The Handmaids Tale,"Atwood, Margaret"
2092,"usual, Rita more surly.",The Handmaids Tale,"Atwood, Margaret"
2093,"Today, despite Ritas closed face and pressed lips, I would like to stay here, in the kitchen. Cora might come in, from somewhere else in the
house, carrying her bottle of lemon oil and her duster, and Rita would make coffee î in the houses of the Commanders there is still real coffee î
and we would sit at Ritas kitchen table, which is not Ritas any more than my table is mine, and we would talk, about aches and pains, illnesses, our
feet, our backs, all the different kinds of mischief that our bodies, like unruly children, can get into. We would nod our heads as punctuation to each
others voices, signaling that yes, we know all about it. We would exchange remedies and try to outdo each other in the recital of our physical",The Handmaids Tale,"Atwood, Margaret"
2094,"miseries; gently we would complain, our voices soft and minor key and mournful as pigeons in the eaves troughs. I know what you mean, wed say.
Or, a quaint expression you sometimes hear, still, from older people: I hear where youre coming from, as if the voice itself were a traveler, arriving",The Handmaids Tale,"Atwood, Margaret"
2095,"from a distant place. Which it would be, which it is.",The Handmaids Tale,"Atwood, Margaret"
2096,"How I used to despise such talk. Now I long for it. At least it was talk. An exchange, of sorts.",The Handmaids Tale,"Atwood, Margaret"
2097,"Or we would gossip. The Marthas know things, they talk among themselves, passing the unofficial news from house to house. Like me, they",The Handmaids Tale,"Atwood, Margaret"
2098,"listen at doors, no doubt, and see things even with their eyes averted. Ive heard them at it sometimes, caught whiffs of their private conversations.
Stillborn, it was. Or, Stabbed her with a knitting needle, right in the belly. Jealousy, it must have been, eating her up. Or, tantalizingly, It was toilet
cleaner she used. Worked like a charm, though youd think hed of tasted it. Mustve been that drunk; but they found her out all right.",The Handmaids Tale,"Atwood, Margaret"
2099,"Or I would help Rita make the bread, sinking my hands into that soft resistant warmth which is so much like flesh. I hunger to touch something,",The Handmaids Tale,"Atwood, Margaret"
2100,other than cloth or wood. I hunger to commit the act of touch.,The Handmaids Tale,"Atwood, Margaret"
2101,"But even if I were to ask, even if I were to violate decorum to that extent, Rita would not allow it. She would be too afraid. The Marthas are not",The Handmaids Tale,"Atwood, Margaret"
2102,supposed to fraternize with us.,The Handmaids Tale,"Atwood, Margaret"
2103,Fraternize means to behave like a brother. Luke told me that. He said there was no corresponding word that meant to behave like a sister.,The Handmaids Tale,"Atwood, Margaret"
2104,"Sororize, it would have to be, he said. From the Latin. He liked knowing about such details. The derivations of words, curious usages. I used to",The Handmaids Tale,"Atwood, Margaret"
2105,tease him about being pedantic.,The Handmaids Tale,"Atwood, Margaret"
2106,"I take the tokens from Ritas outstretched hand. They have pictures on them, of the things they can be exchanged for twelve eggs, a piece of
cheese, a brown thing thats supposed to be a steak. I place them in the zippered pocket in my sleeve, where I keep my pass.",The Handmaids Tale,"Atwood, Margaret"
2107,"Tell them fresh, for the eggs, she said. Not like the last time. And a chicken, tell them, not a hen. Tell them who it's for and then they won't
mess around.",The Handmaids Tale,"Atwood, Margaret"
2108,"All right, I say. I dont smile. Why tempt her to friendship?

CHAPTER 3
I go out by the back door, into the garden, which is large and tidy: a lawn in the middle, a willow, weeping catkins; around the edges, the flower
borders, in which the daffodils are now fading and the tulips are opening their cups, spilling out color. The tulips are red, a darker crimson towards
the stem, as if they have been cut and are beginning to heal there.
This garden is the domain of the Commanders Wife. Looking out through my shatterproof window Ive often seen her in it, her knees on a
cushion, a light blue veil thrown over her wide gardening hat, a basket at her side with shears in it and pieces of string for tying the flowers into
place. A Guardian detailed to the Commander does the heavy digging; the Commanders Wife directs, pointing with her stick. Many of the Wives",The Handmaids Tale,"Atwood, Margaret"
2109,"have such gardens, its something for them to order and maintain and care for.
I once had a garden. I can remember the smell of the turned earth, the plump shapes of bulbs held in the hands, fullness, the dry rustle of seeds
through the fingers. Time could pass more swiftly that way. Sometimes the Commanders Wife has a chair brought out, and just sits in it, in her",The Handmaids Tale,"Atwood, Margaret"
2110,garden. From a distance it looks like peace.,The Handmaids Tale,"Atwood, Margaret"
2111,"She isnt here now, and I start to wonder where she is: I dont like to come upon the Commanders Wife unexpectedly. Perhaps shes sewing, in",The Handmaids Tale,"Atwood, Margaret"
2112,"the sitting room, with her left foot on the footstool, because of her arthritis. Or knitting scarves, for the Angels at the front lines. I can hardly believe",The Handmaids Tale,"Atwood, Margaret"
2113,"the Angels have a need for such scarves; anyway, the ones made by the Commanders Wife are too elaborate. She doesnt bother with the crossand-star pattern used by many of the other Wives, its not a challenge. Fir trees march across the ends of her scarves, or eagles, or stiff humanoid
figures, boy and girl, boy and girl. They arent scarves for grown men but for children.",The Handmaids Tale,"Atwood, Margaret"
2114,"Sometimes I think these scarves arent sent to the Angels at all, but unraveled and turned back into balls of yarn, to be knitted again in their
turn. Maybe its just something to keep the Wives busy, to give them a sense of purpose. But I envy the Commanders Wife her knitting. Its good to",The Handmaids Tale,"Atwood, Margaret"
2115,have small goals that can be easily attained.,The Handmaids Tale,"Atwood, Margaret"
2116,What does she envy me?,The Handmaids Tale,"Atwood, Margaret"
2117,"She doesnt speak to me, unless she cant avoid it. I am a reproach to her; and a necessity.",The Handmaids Tale,"Atwood, Margaret"
2118,"We stood face to face for the first time five weeks ago, when I arrived at this posting. The Guardian from the previous posting brought me to",The Handmaids Tale,"Atwood, Margaret"
2119,"the front door. On first days we are permitted front doors, but after that were supposed to use the back. Things havent settled down, its too soon,
everyone is unsure about our exact status. After a while it will be either all front doors or all back.
Aunt Lydia said she was lobbying for the front. Yours is a position of honor, she said.
The Guardian rang the doorbell for me, but before there was time for someone to hear and walk quickly to answer, the door opened inward.
She must have been waiting behind it, I was expecting a Martha, but it was her instead, in her long powder-blue robe, unmistakable.
So, youre the new one, she said. She didnt step aside to let me in, she just stood there in the doorway, blocking the entrance. She wanted me
to feel that I could not come into the house unless she said so. There is push and shove, these days, over such toeholds.
Yes, I said.

Leave it on the porch. She said this to the Guardian, who was carrying my bag. The bag was red vinyl and not large. There was another bag,
with the winter cloak and heavier dresses, but that would be coming later.
The Guardian set down the bag and saluted her. Then I could hear his footsteps behind me, going back down the walk, and the click of the front
gate, and I felt as if a protective arm were being withdrawn. The threshold of a new house is a lonely place.
She waited until the car started up and pulled away. I wasnt looking at her face, but at the part of her I could see with my head lowered: her blue",The Handmaids Tale,"Atwood, Margaret"
2120,"waist, thickened, her left hand on the ivory head of her cane, the large diamonds on the ring finger, which must once have been fine and was still",The Handmaids Tale,"Atwood, Margaret"
2121,"finely kept, the fingernail at the end of the knuckly finger filed to a gentle curving point. It was like an ironic smile, on that finger; like something",The Handmaids Tale,"Atwood, Margaret"
2122,mocking her.,The Handmaids Tale,"Atwood, Margaret"
2123,"You might as well come in, she said. She turned her back on me and limped down the hall. Shut the door behind you.",The Handmaids Tale,"Atwood, Margaret"
2124,"I lifted my red bag inside, as shed no doubt intended, then closed the door. I didnt say anything to her. Aunt Lydia said it was best not to speak",The Handmaids Tale,"Atwood, Margaret"
2125,"unless they asked you a direct question. Try to think of it from their point of view, she said, her hands clasped and wrung together, her nervous",The Handmaids Tale,"Atwood, Margaret"
2126,"pleading smile. It isnt easy for them.
In here, said the Commanders Wife. When I went into the sitting room she was already in her chair, her left foot on the footstool, with its petit",The Handmaids Tale,"Atwood, Margaret"
2127,"point cushion, roses in a basket. Her knitting was on the floor beside the chair, the needles stuck through it.",The Handmaids Tale,"Atwood, Margaret"
2128,"I stood in front of her, hands folded. So, she said. She had a cigarette, and she put it between her lips and gripped it there while she lit it. Her",The Handmaids Tale,"Atwood, Margaret"
2129,"lips were thin, held that way, with the small vertical lines around them you used to see in advertisements for lip cosmetics. The lighter was ivorycolored. The cigarettes must have come from the black market, I thought, and this gave me hope. Even now that there is no real money anymore,",The Handmaids Tale,"Atwood, Margaret"
2130,"theres still a black market. Theres always a black market, theres always something that can be exchanged. She then was a woman who might
bend the rules. But what did I have, to trade?
I looked at the cigarette with longing. For me, like liquor and coffee, they are forbidden.
So old whats-his-face didnt work out, she said.
No, maam, I said.",The Handmaids Tale,"Atwood, Margaret"
2131,"She gave what might have been a laugh, then coughed. Tough luck on him, she said. This is your second, isnt it?
Third, maam, I said.",The Handmaids Tale,"Atwood, Margaret"
2132,"Not so good for you either, she said. There was another coughing laugh. You can sit down. I dont make a practice of it, but just this time.
I did sit, on the edge of one of the stiff-backed chairs. I didnt want to stare around the room, I didnt want to appear inattentive to her; so the
marble mantelpiece to my right and the mirror over it and the bunches of flowers were just shadows, then, at the edges of my eyes. Later I would
have more than enough time to take them in.
Now her face was on a level with mine. I thought I recognized her; or at least there was something familiar about her. A little of her hair was
showing, from under her veil. It was still blond. I thought then that maybe she bleached it, that hair dye was something else she could get through the
black market, but I know now that it really is blond. Her eyebrows were plucked into thin arched lines, which gave her a permanent look of surprise,
or outrage, or inquisitiveness, such as you might see on a startled child, but below them her eyelids were tired-looking. Not so her eyes, which were
the flat hostile blue of a midsummer sky in bright sunlight, a blue that shuts you out. Her nose must once have been what was called cute but now
was too small for her face. Her face was not fat but it was large. Two lines led downward from the corners of her mouth; between them was her chin,
clenched like a fist.
I want to see as little of you as possible, she said. I expect you feel the same way about me.
I didnt answer, as a yes would have been insulting, a no contradictory.",The Handmaids Tale,"Atwood, Margaret"
2133,"I know you arent stupid, she went on. She inhaled, blew out the smoke. Ive read your file. As far as Im concerned, this is like a business
transaction. But if I get trouble, Ill give trouble back. You understand?",The Handmaids Tale,"Atwood, Margaret"
2134,"Yes, maam, I said.
Dont call me maam, she said irritably. Youre not a Martha.",The Handmaids Tale,"Atwood, Margaret"
2135,"I didnt ask what I was supposed to call her, because I could see that she hoped I would never have the occasion to call her anything at all. I was
disappointed. I wanted, then, to turn her into an older sister, a motherly figure, someone who would understand and protect me. The Wife in my
posting before this had spent most of her time in her bedroom; the Marthas said she drank. I wanted this one to be different. I wanted to think I
would have liked her, in another time and place, another life. But I could see already that I wouldnt have liked her, nor she me.",The Handmaids Tale,"Atwood, Margaret"
2136,"She put her cigarette out, half smoked, in a little scrolled ashtray on the lamp table beside her. She did this decisively, one jab and one grind,",The Handmaids Tale,"Atwood, Margaret"
2137,not the series of genteel taps favored by many of the Wives.,The Handmaids Tale,"Atwood, Margaret"
2138,"As for my husband, she said, hes just that. My husband. I want that to be perfectly clear. Till death do us part. Its final.",The Handmaids Tale,"Atwood, Margaret"
2139,"Yes, maam, I said again, forgetting. They used to have dolls, for little girls, that would talk if you pulled a string at the back; I thought I was
sounding like that, voice of a monotone, voice of a doll. She probably longed to slap my face. They can hit us, theres Scriptural precedent. But not",The Handmaids Tale,"Atwood, Margaret"
2140,with any implement. Only with their hands.,The Handmaids Tale,"Atwood, Margaret"
2141,"Its one of the things we fought for, said the Commanders Wife, and suddenly she wasnt looking at me, she was looking down at her knuckled,
diamond-studded hands, and I knew where Id seen her before.",The Handmaids Tale,"Atwood, Margaret"
2142,"The first time was on television, when I was eight or nine. It was when my mother was sleeping in, on Sunday mornings, and I would get up early",The Handmaids Tale,"Atwood, Margaret"
2143,"and go to the television set in my mothers study and flip through the channels, looking for cartoons. Sometimes when I couldnt find any I would",The Handmaids Tale,"Atwood, Margaret"
2144,"watch the Growing Souls Gospel Hour, where they would tell Bible stories for children and sing hymns. One of the women was called Serena Joy.",The Handmaids Tale,"Atwood, Margaret"
